,Albania,Andorra,Austria,Belarus,Belgium,Bulgaria,Croatia,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Russia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine,United Kingdom
2000,3.2892752,0.5044964,51.8949528,42.965500299999995,114.32605600000001,32.089977000000005,6.5980960999999985,110.8574072,52.8483544,14.168054099999999,30.69805,350.7498657,782.002429,95.0011082,58.54329050000001,2.2131432999999996,39.8148458,405.4196697,-2.8966754,,12.6677258,7.700371799999999,2.13,5.4153598,,165.7977234000001,19.8582544,283.4477937,64.5331891,90.7418067,1692.201548,28.503873699999996,7.8771419000000025,250.8662636,33.3814081,41.900667799999994,250.76371699999999,518.5295348999998
2001,4.1098226,0.4950317,61.04248829999999,33.4987587,114.99504280000001,32.453087,7.7424907,110.6832895,55.11848867,21.9898985,45.3254602,299.8642754,831.7905917,96.7838997,61.98256603,2.1109547,42.8526129,404.8728315,6.157886799999999,,13.7006111,9.0563798,2.49,6.071034500000001,,171.2370201,13.51877777,270.2853615,68.515774,94.3829776,1529.003494,29.72767897,5.144165900000001,253.1456131,1.352886,43.78527039999999,278.063311,532.5676894
2002,4.6389639,0.5023597,62.4110949,36.74693389999999,107.7471068,29.8186402,8.9084427,106.54854350000001,55.20410733,21.67315450000001,47.622047200000004,293.9801876,817.6225319,96.7620349,61.21987215,2.1889707,41.9103249,412.8315004,6.3089336,,13.7983277,9.7263798,2.32,6.2423305000000004,,171.1816334,13.18982043,263.9028832,72.2572565,93.9138737,1532.891315,29.2738157,5.324853900000001,271.524007,2.929222,42.157334399999996,282.9027409,516.2531
2003,5.0003247,0.5060237,67.7032883,34.405765,112.36459479999999,34.062481700000006,10.378988,110.84781370000002,60.622174,23.6326857,56.063452100000006,299.8707974,821.2115038,100.49585,63.88091559,2.1826347000000004,42.05394370000001,431.8659846,6.5179395,,13.791660199999999,10.199051800000001,2.61,6.7803464999999985,,173.87286540000008,15.8118551,274.6663909,67.0077603,100.2889949,1637.965281,29.78435371,5.3001179,278.0780648,4.0986139999999995,43.416860299999996,313.774485,528.6498961
2004,5.1847559,0.5316717,69.0382183,37.5218471,111.1752263,33.572815999999996,9.8746187,111.5327695,55.11582127,23.746972699999997,51.8396792,301.294903,804.4878216,100.33811490000001,62.16353356,2.2699627,43.0457169,442.457072,6.5363352999999975,,14.4960768,11.6293558,2.6,6.8419465,,175.52189019999997,16.21827110000001,278.7418153,68.2310566,96.9509745,1539.634536,28.59610893,5.4785179,295.1727504,2.4635740000000004,43.8276384,288.97132799999997,529.0812387
2005,4.9548510000000014,0.5463276999999999,69.7298629,38.31459210000001,107.8348828,34.5738786,10.0197387,108.1658068,51.58336867,24.0011145,39.6492221,302.9296031000001,786.0990432,102.0769026,61.71071626,2.2446187,44.957466600000004,441.3652364,6.6275571,,15.256667199999999,11.861035800000002,2.72,7.1508745,0.7070982990000001,171.0801428,15.17161933,278.4150993,71.3255152,96.2504435,1555.131185,29.798978,5.6555419,311.9970713,-0.677802,44.3519104,276.7031912,527.5556128000002
2006,3.8406219,0.506996,70.1397563,32.49146,105.59766680000001,39.8254674,12.177059199999999,114.2777125,59.18934707,17.1961398,47.09459879999999,318.99156370000014,804.2528952,101.2626933,59.08808463,2.2928981,40.3940582,438.5994072,-4.4972486,,13.5212336,11.7443158,2.59,7.067135799999999,-14.603758,165.0869551999999,14.72435643,208.4532816,60.5858764,95.6391213,1442.644849,31.86135993,8.5858192,318.7642366000001,43.94630170000001,42.1059051,287.6705234,529.6104914
2007,4.0254329,0.4996680000000001,67.91615329999999,30.9207684,101.8964988,43.316857,13.4327301,116.89436840000002,54.3390567,21.0035299,45.0798499,310.7993671,771.6877638999997,105.63380009999999,57.37561052,2.3162827,39.5729404,430.7476841,-4.1685558,0.062287999999999996,13.6617185,11.2322518,2.75,6.9088157999999975,-14.7247081,165.8941081,15.28612973,207.8644879,60.9095675,94.2862004,1438.0999,31.16321483,8.5504752,331.88271119999996,42.256443299999994,40.1375851,295.5695565,517.2653836000002
2008,3.958792,0.4996680000000001,68.1169558,33.8587237,104.4912028,40.9500645,12.2721536,111.50220149999998,51.12010223,19.403557100000004,36.61488989999999,306.3774026,779.7179262999997,100.1108165,56.61480907,2.1162827,38.9822342,415.89414320000003,-4.582402,0.062287999999999996,13.580137099999998,11.1659158,2.58,6.8431678,-14.152826800000001,166.9366708,14.44587933,203.1359973,56.11608680000001,92.9014396,1598.677175,31.10047202,9.7003952,297.4941553000001,40.23495670000001,41.6588811,281.7249351000001,502.8701881
2009,4.1126961,0.477684,61.83716429999999,31.4512571,96.9021308,33.7999114,10.9299413,104.1430311,48.820072700000004,16.114927800000004,33.92543389999999,289.20815,723.2595874,94.5280968,51.34922519,2.0762827,33.575850200000005,367.42571910000004,-5.319027200000002,0.051296,12.1563695,10.5719478,2.47,6.7575198000000025,-15.1434364,161.6835295,14.46156173,191.8823352,55.700564,77.27272049999998,1380.182457,27.71044988,7.8005552,257.5466088,37.3186033,40.3881931,233.78994280000003,452.9500761
2010,4.3674919,0.477684,66.6329849,35.5673641,105.7734268,35.46679779999999,9.8937653,106.3490511,49.18378737,20.031590899999998,42.3560419,295.7444448000001,761.1642519,87.339084,51.697677899999995,1.9462827,33.3673044,374.7468205,-4.2729943,0.05496,13.186133400000001,11.192251800000001,2.57,7.4364478000000025,-14.342583,172.0209375,16.63827373,208.1569275,49.837243900000004,74.1413767,1442.24882,29.60809796,7.9913232,241.9108994,42.7511953,41.97139310000001,249.72314550000002,470.62505719999996
2011,4.6883075,0.4692255,64.093974,58.5893765,94.4670997,40.2362692,15.3385195,99.8838424,42.600654,22.3172158,60.90297270000001,241.21096540000002,712.4050946000001,84.2518963,50.83244639999999,1.7562827,36.028762,366.2250712,-3.1305808999999996,0.047632,12.280385,11.1694998,2.57,7.210410499999999,2.6146540000000003,160.4636145,16.13498847,287.380581,51.3188338,-78.4536615,1517.668359,29.38126656,9.4930565,242.7257267,39.19343,39.826710399999996,279.4646628,431.7605654
2012,4.221205400000001,0.46556149999999996,61.2285669,59.5864997,92.4803602,35.34377420000001,13.6413677,94.8846655,37.39699,21.0655358,55.1196792,241.7387545,725.1613765,78.84643929999999,47.3983444,1.6766667000000002,35.8479596,345.3692312,-3.4047521,0.047632,12.301839300000001,10.909883800000001,2.7,7.139338499999999,2.4098995999999997,158.2806335,15.55526313,279.45331400000003,49.4555224,-80.0980839,1520.6215,27.63371266,9.1016005,235.21239100000003,36.15007,41.22839039999999,273.2570369,455.779732
2013,4.4291341,0.45456949999999996,61.5219269,60.058135300000004,93.8197522,30.3430195,13.218821300000002,90.2747455,39.25635267,23.4732858,55.7321629,247.28411090000003,743.5713693,71.1887485,45.8270562,1.8466667,34.980723499999996,314.66470319999996,-3.4371425,0.051296,11.7240221,10.2609558,2.37,6.1836905,2.3321408,157.9313215,14.54239647,274.26084860000003,47.97803,-90.9796689,1448.1253,28.26700781,8.543200500000001,208.7794127,34.678917999999996,42.2620544,264.3958765,443.6583488
2014,4.8578333,0.4399135,58.0792549,59.76900129999999,87.7724242,33.1344243,12.4661643,85.8932017,35.11363,22.13371960000001,51.58769520000001,215.30840069999996,703.3734172999997,67.7467571,45.57492415,1.8566667000000001,34.4173356,296.0846552,-3.5257072,0.043968,11.1961548,9.8032438,2.34,6.8106345,2.2818970000000003,150.6060281,14.75290837,261.60620589999996,47.30348920000001,-91.7144804,1382.761549,25.90331685,7.174800500000001,206.0864274,34.5694388,38.323814399999996,237.2458489,402.05640669999997
